prediction_file,aggregation,source_count,split_name,model,setting,seed,scalar_feature_count,setting_label,evidence_status,run_tag,sequence_length,accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,worst_class_recall
corrected_fusion_vibration_current_cross_load_seed43_predictions.csv,majority_vote,42,cross_load,MultisourceFusionNet,vibration_current,43,0.0,no_scalars,corrected_formal_train_only_zscore,,,0.7857142857142857,0.8453947368421053,0.8125,0.8078341013824885,0.7803818301514154,0.5
corrected_fusion_vibration_current_cross_load_seed44_predictions.csv,mean_probability,42,cross_load,MultisourceFusionNet,vibration_current,44,0.0,no_scalars,corrected_formal_train_only_zscore,,,0.9761904761904762,0.9807692307692308,0.9791666666666666,0.9791304347826086,0.9761490683229812,0.9166666666666666
corrected_fusion_vibration_current_cross_load_seed44_predictions.csv,majority_vote,42,cross_load,MultisourceFusionNet,vibration_current,44,0.0,no_scalars,corrected_formal_train_only_zscore,,,0.9523809523809524,0.9642857142857144,0.9583333333333334,0.958041958041958,0.952047952047952,0.8333333333333334
corrected_fusion_vibration_current_cross_rpm_seed42_predictions.csv,mean_probability,28,cross_rpm,MultisourceFusionNet,vibration_current,42,0.0,no_scalars,corrected_formal_train_only_zscore,,,0.5714285714285714,0.7666666666666667,0.5416666666666666,0.5169856459330143,0.533526999316473,0.25
corrected_fusion_vibration_current_cross_rpm_seed42_predictions.csv,majority_vote,28,cross_rpm,MultisourceFusionNet,vibration_current,42,0.0,no_scalars,corrected_formal_train_only_zscore,,,0.5714285714285714,0.7760416666666666,0.5416666666666666,0.5188405797101449,0.537888198757764,0.25
corrected_fusion_vibration_current_cross_rpm_seed43_predictions.csv,mean_probability,28,cross_rpm,MultisourceFusionNet,vibration_current,43,0.0,no_scalars,corrected_formal_train_only_zscore,,,0.8214285714285714,0.8958333333333334,0.8194444444444444,0.8315319548872181,0.8328074650912997,0.75
corrected_fusion_vibration_current_cross_rpm_seed43_predictions.csv,majority_vote,28,cross_rpm,MultisourceFusionNet,vibration_current,43,0.0,no_scalars,corrected_formal_train_only_zscore,,,0.8214285714285714,0.8958333333333334,0.8194444444444444,0.8315319548872181,0.8328074650912997,0.75
corrected_fusion_vibration_current_cross_rpm_seed44_predictions.csv,mean_probability,28,cross_rpm,MultisourceFusionNet,vibration_current,44,0.0,no_scalars,corrected_formal_train_only_zscore,,,0.75,0.834090909090909,0.7881944444444444,0.7650186071238703,0.729987848408901,0.375
corrected_fusion_vibration_current_cross_rpm_seed44_predictions.csv,majority_vote,28,cross_rpm,MultisourceFusionNet,vibration_current,44,0.0,no_scalars,corrected_formal_train_only_zscore,,,0.75,0.8533653846153846,0.7881944444444444,0.7672459893048128,0.7384071810542397,0.375
corrected_fusion_vibration_current_cross_rpm_seed45_predictions.csv,mean_probability,28,cross_rpm,MultisourceFusionNet,vibration_current,45,0.0,no_scalars,corrected_formal_train_only_zscore,,,0.8571428571428571,0.8909722222222223,0.7847222222222222,0.7777777777777778,0.8301587301587302,0.25
corrected_fusion_vibration_current_cross_rpm_seed45_predictions.csv,majority_vote,28,cross_rpm,MultisourceFusionNet,vibration_current,45,0.0,no_scalars,corrected_formal_train_only_zscore,,,0.8571428571428571,0.8909722222222223,0.7847222222222222,0.7777777777777778,0.8301587301587302,0.25
corrected_fusion_vibration_current_cross_rpm_seed46_predictions.csv,mean_probability,28,cross_rpm,MultisourceFusionNet,vibration_current,46,0.0,no_scalars,corrected_formal_train_only_zscore,,,0.6428571428571429,0.8177083333333334,0.6701388888888888,0.6694899303594956,0.644752762765185,0.375
corrected_fusion_vibration_current_cross_rpm_seed46_predictions.csv,majority_vote,28,cross_rpm,MultisourceFusionNet,vibration_current,46,0.0,no_scalars,corrected_formal_train_only_zscore,,,0.6428571428571429,0.8177083333333334,0.6701388888888888,0.6694899303594956,0.644752762765185,0.375
corrected_fusion_vibration_current_rpm_load_cross_condition_seed42_predictions.csv,mean_probability,42,cross_condition,MultisourceFusionNet,vibration_current_rpm_load,42,28.0,auxiliary_context_28,posthoc_exploratory_same_holdout,,,1.0,1.0,1.0,1.0,1.0,1.0
corrected_fusion_vibration_current_rpm_load_cross_condition_seed42_predictions.csv,majority_vote,42,cross_condition,MultisourceFusionNet,vibration_current_rpm_load,42,28.0,auxiliary_context_28,posthoc_exploratory_same_holdout,,,1.0,1.0,1.0,1.0,1.0,1.0
corrected_fusion_vibration_current_rpm_load_cross_condition_seed43_predictions.csv,mean_probability,42,cross_condition,MultisourceFusionNet,vibration_current_rpm_load,43,28.0,auxiliary_context_28,posthoc_exploratory_same_holdout,,,1.0,1.0,1.0,1.0,1.0,1.0
corrected_fusion_vibration_current_rpm_load_cross_condition_seed43_predictions.csv,majority_vote,42,cross_condition,MultisourceFusionNet,vibration_current_rpm_load,43,28.0,auxiliary_context_28,posthoc_exploratory_same_holdout,,,1.0,1.0,1.0,1.0,1.0,1.0
corrected_fusion_vibration_current_rpm_load_cross_condition_seed44_predictions.csv,mean_probability,42,cross_condition,MultisourceFusionNet,vibration_current_rpm_load,44,28.0,auxiliary_context_28,posthoc_exploratory_same_holdout,,,0.9761904761904762,0.9642857142857144,0.9791666666666666,0.9698996655518396,0.9765886287625418,0.9166666666666666
corrected_fusion_vibration_current_rpm_load_cross_condition_seed44_predictions.csv,majority_vote,42,cross_condition,MultisourceFusionNet,vibration_current_rpm_load,44,28.0,auxiliary_context_28,posthoc_exploratory_same_holdout,,,0.9761904761904762,0.9642857142857144,0.9791666666666666,0.9698996655518396,0.9765886287625418,0.9166666666666666
corrected_fusion_vibration_current_rpm_load_cross_load_seed42_predictions.csv,mean_probability,42,cross_load,MultisourceFusionNet,vibration_current_rpm_load,42,28.0,auxiliary_context_28,posthoc_exploratory_same_holdout,,,0.9523809523809524,0.9642857142857144,0.9583333333333334,0.958041958041958,0.952047952047952,0.8333333333333334
corrected_fusion_vibration_current_rpm_load_cross_load_seed42_predictions.csv,majority_vote,42,cross_load,MultisourceFusionNet,vibration_current_rpm_load,42,28.0,auxiliary_context_28,posthoc_exploratory_same_holdout,,,0.9523809523809524,0.9642857142857144,0.9583333333333334,0.958041958041958,0.952047952047952,0.8333333333333334
corrected_fusion_vibration_current_rpm_load_cross_load_seed43_predictions.csv,mean_probability,42,cross_load,MultisourceFusionNet,vibration_current_rpm_load,43,28.0,auxiliary_context_28,posthoc_exploratory_same_holdout,,,1.0,1.0,1.0,1.0,1.0,1.0
corrected_fusion_vibration_current_rpm_load_cross_load_seed43_predictions.csv,majority_vote,42,cross_load,MultisourceFusionNet,vibration_current_rpm_load,43,28.0,auxiliary_context_28,posthoc_exploratory_same_holdout,,,1.0,1.0,1.0,1.0,1.0,1.0
corrected_fusion_vibration_current_rpm_load_cross_load_seed44_predictions.csv,mean_probability,42,cross_load,MultisourceFusionNet,vibration_current_rpm_load,44,28.0,auxiliary_context_28,posthoc_exploratory_same_holdout,,,0.9523809523809524,0.9434523809523808,0.9583333333333331,0.9490663322185062,0.952779104953018,0.9166666666666666
corrected_fusion_vibration_current_rpm_load_cross_load_seed44_predictions.csv,majority_vote,42,cross_load,MultisourceFusionNet,vibration_current_rpm_load,44,28.0,auxiliary_context_28,posthoc_exploratory_same_holdout,,,0.9523809523809524,0.9434523809523808,0.9583333333333331,0.9490663322185062,0.952779104953018,0.9166666666666666
corrected_fusion_vibration_current_rpm_load_cross_rpm_seed42_predictions.csv,mean_probability,28,cross_rpm,MultisourceFusionNet,vibration_current_rpm_load,42,28.0,auxiliary_context_28,posthoc_exploratory_same_holdout,,,0.8928571428571429,0.925,0.9097222222222222,0.9054621848739496,0.8961584633853541,0.75
corrected_fusion_vibration_current_rpm_load_cross_rpm_seed42_predictions.csv,majority_vote,28,cross_rpm,MultisourceFusionNet,vibration_current_rpm_load,42,28.0,auxiliary_context_28,posthoc_exploratory_same_holdout,,,0.8928571428571429,0.925,0.9097222222222222,0.9054621848739496,0.8961584633853541,0.75
corrected_fusion_vibration_current_rpm_load_cross_rpm_seed43_predictions.csv,mean_probability,28,cross_rpm,MultisourceFusionNet,vibration_current_rpm_load,43,28.0,auxiliary_context_28,posthoc_exploratory_same_holdout,,,0.8571428571428571,0.8972222222222221,0.8784722222222222,0.870412267471091,0.8542340012928248,0.625
corrected_fusion_vibration_current_rpm_load_cross_rpm_seed43_predictions.csv,majority_vote,28,cross_rpm,MultisourceFusionNet,vibration_current_rpm_load,43,28.0,auxiliary_context_28,posthoc_exploratory_same_holdout,,,0.8571428571428571,0.9090909090909092,0.8784722222222222,0.8720462543991956,0.8596028154851686,0.625
corrected_fusion_vibration_current_rpm_load_cross_rpm_seed44_predictions.csv,mean_probability,28,cross_rpm,MultisourceFusionNet,vibration_current_rpm_load,44,28.0,auxiliary_context_28,posthoc_exploratory_same_holdout,,,0.9642857142857144,0.9722222222222222,0.9722222222222222,0.9705882352941176,0.9642857142857144,0.8888888888888888
corrected_fusion_vibration_current_rpm_load_cross_rpm_seed44_predictions.csv,majority_vote,28,cross_rpm,MultisourceFusionNet,vibration_current_rpm_load,44,28.0,auxiliary_context_28,posthoc_exploratory_same_holdout,,,0.9642857142857144,0.9722222222222222,0.9722222222222222,0.9705882352941176,0.9642857142857144,0.8888888888888888
corrected_fusion_vibration_current_rpm_load_cross_rpm_seed45_predictions.csv,mean_probability,28,cross_rpm,MultisourceFusionNet,vibration_current_rpm_load,45,28.0,auxiliary_context_28,posthoc_exploratory_same_holdout,,,1.0,1.0,1.0,1.0,1.0,1.0
corrected_fusion_vibration_current_rpm_load_cross_rpm_seed45_predictions.csv,majority_vote,28,cross_rpm,MultisourceFusionNet,vibration_current_rpm_load,45,28.0,auxiliary_context_28,posthoc_exploratory_same_holdout,,,1.0,1.0,1.0,1.0,1.0,1.0
corrected_fusion_vibration_current_rpm_load_cross_rpm_seed46_predictions.csv,mean_probability,28,cross_rpm,MultisourceFusionNet,vibration_current_rpm_load,46,28.0,auxiliary_context_28,posthoc_exploratory_same_holdout,,,0.9285714285714286,0.9444444444444444,0.9409722222222222,0.9373774509803922,0.9307948179271708,0.875
corrected_fusion_vibration_current_rpm_load_cross_rpm_seed46_predictions.csv,majority_vote,28,cross_rpm,MultisourceFusionNet,vibration_current_rpm_load,46,28.0,auxiliary_context_28,posthoc_exploratory_same_holdout,,,0.9285714285714286,0.9444444444444444,0.9409722222222222,0.9373774509803922,0.9307948179271708,0.875
corrected_fusion_vibration_current_rpm_load_only_cross_condition_seed42_predictions.csv,mean_probability,42,cross_condition,MultisourceFusionNet,vibration_current_rpm_load_only,42,2.0,context_2,corrected_formal_train_only_zscore,,,0.9761904761904762,0.9807692307692308,0.9791666666666666,0.9791304347826086,0.9761490683229812,0.9166666666666666
corrected_fusion_vibration_current_rpm_load_only_cross_condition_seed42_predictions.csv,majority_vote,42,cross_condition,MultisourceFusionNet,vibration_current_rpm_load_only,42,2.0,context_2,corrected_formal_train_only_zscore,,,0.9761904761904762,0.9807692307692308,0.9791666666666666,0.9791304347826086,0.9761490683229812,0.9166666666666666
corrected_fusion_vibration_current_rpm_load_only_cross_condition_seed43_predictions.csv,mean_probability,42,cross_condition,MultisourceFusionNet,vibration_current_rpm_load_only,43,2.0,context_2,corrected_formal_train_only_zscore,,,0.9285714285714286,0.9407051282051282,0.9375,0.9382971014492754,0.9294824016563148,0.9166666666666666
corrected_fusion_vibration_current_rpm_load_only_cross_condition_seed43_predictions.csv,majority_vote,42,cross_condition,MultisourceFusionNet,vibration_current_rpm_load_only,43,2.0,context_2,corrected_formal_train_only_zscore,,,0.9285714285714286,0.9407051282051282,0.9375,0.9382971014492754,0.9294824016563148,0.9166666666666666
corrected_fusion_vibration_current_rpm_load_only_cross_condition_seed44_predictions.csv,mean_probability,42,cross_condition,MultisourceFusionNet,vibration_current_rpm_load_only,44,2.0,context_2,corrected_formal_train_only_zscore,,,0.9285714285714286,0.95,0.9375,0.9365079365079364,0.927437641723356,0.75
corrected_fusion_vibration_current_rpm_load_only_cross_condition_seed44_predictions.csv,majority_vote,42,cross_condition,MultisourceFusionNet,vibration_current_rpm_load_only,44,2.0,context_2,corrected_formal_train_only_zscore,,,0.9523809523809524,0.9642857142857144,0.9583333333333334,0.958041958041958,0.952047952047952,0.8333333333333334
corrected_fusion_vibration_current_rpm_load_only_cross_load_seed42_predictions.csv,mean_probability,42,cross_load,MultisourceFusionNet,vibration_current_rpm_load_only,42,2.0,context_2,corrected_formal_train_only_zscore,,,0.7380952380952381,0.8373015873015873,0.7083333333333334,0.7294372294372293,0.738404452690167,0.5
corrected_fusion_vibration_current_rpm_load_only_cross_load_seed42_predictions.csv,majority_vote,42,cross_load,MultisourceFusionNet,vibration_current_rpm_load_only,42,2.0,context_2,corrected_formal_train_only_zscore,,,0.7142857142857143,0.8308080808080808,0.6666666666666667,0.6824229691876751,0.7084833933573429,0.3333333333333333
corrected_fusion_vibration_current_rpm_load_only_cross_load_seed43_predictions.csv,mean_probability,42,cross_load,MultisourceFusionNet,vibration_current_rpm_load_only,43,2.0,context_2,corrected_formal_train_only_zscore,,,0.9761904761904762,0.9807692307692308,0.9791666666666666,0.9791304347826086,0.9761490683229812,0.9166666666666666
corrected_fusion_vibration_current_rpm_load_only_cross_load_seed43_predictions.csv,majority_vote,42,cross_load,MultisourceFusionNet,vibration_current_rpm_load_only,43,2.0,context_2,corrected_formal_train_only_zscore,,,0.9761904761904762,0.9807692307692308,0.9791666666666666,0.9791304347826086,0.9761490683229812,0.9166666666666666
corrected_fusion_vibration_current_rpm_load_only_cross_load_seed44_predictions.csv,mean_probability,42,cross_load,MultisourceFusionNet,vibration_current_rpm_load_only,44,2.0,context_2,corrected_formal_train_only_zscore,,,0.9761904761904762,0.9807692307692308,0.9791666666666666,0.9791304347826086,0.9761490683229812,0.9166666666666666
corrected_fusion_vibration_current_rpm_load_only_cross_load_seed44_predictions.csv,majority_vote,42,cross_load,MultisourceFusionNet,vibration_current_rpm_load_only,44,2.0,context_2,corrected_formal_train_only_zscore,,,0.9523809523809524,0.9642857142857144,0.9583333333333334,0.958041958041958,0.952047952047952,0.8333333333333334
corrected_fusion_vibration_current_rpm_load_only_cross_rpm_seed42_predictions.csv,mean_probability,28,cross_rpm,MultisourceFusionNet,vibration_current_rpm_load_only,42,2.0,context_2,corrected_formal_train_only_zscore,,,0.7857142857142857,0.8590909090909091,0.7847222222222222,0.7859231411862991,0.7780463062417949,0.5
corrected_fusion_vibration_current_rpm_load_only_cross_rpm_seed42_predictions.csv,majority_vote,28,cross_rpm,MultisourceFusionNet,vibration_current_rpm_load_only,42,2.0,context_2,corrected_formal_train_only_zscore,,,0.7857142857142857,0.8590909090909091,0.7847222222222222,0.7859231411862991,0.7780463062417949,0.5
corrected_fusion_vibration_current_rpm_load_only_cross_rpm_seed43_predictions.csv,mean_probability,28,cross_rpm,MultisourceFusionNet,vibration_current_rpm_load_only,43,2.0,context_2,corrected_formal_train_only_zscore,,,0.6428571428571429,0.7569444444444444,0.6006944444444444,0.586111111111111,0.6166666666666666,0.25
corrected_fusion_vibration_current_rpm_load_only_cross_rpm_seed43_predictions.csv,majority_vote,28,cross_rpm,MultisourceFusionNet,vibration_current_rpm_load_only,43,2.0,context_2,corrected_formal_train_only_zscore,,,0.6428571428571429,0.74375,0.6006944444444444,0.5879336349924585,0.6203835380305968,0.25
corrected_fusion_vibration_current_rpm_load_only_cross_rpm_seed44_predictions.csv,mean_probability,28,cross_rpm,MultisourceFusionNet,vibration_current_rpm_load_only,44,2.0,context_2,corrected_formal_train_only_zscore,,,0.8571428571428571,0.8854166666666666,0.8159722222222222,0.8281045751633986,0.8495798319327731,0.5
corrected_fusion_vibration_current_rpm_load_only_cross_rpm_seed44_predictions.csv,majority_vote,28,cross_rpm,MultisourceFusionNet,vibration_current_rpm_load_only,44,2.0,context_2,corrected_formal_train_only_zscore,,,0.8571428571428571,0.8854166666666666,0.8159722222222222,0.8281045751633986,0.8495798319327731,0.5
corrected_fusion_vibration_current_rpm_load_only_cross_rpm_seed45_predictions.csv,mean_probability,28,cross_rpm,MultisourceFusionNet,vibration_current_rpm_load_only,45,2.0,context_2,corrected_formal_train_only_zscore,,,0.7857142857142857,0.8381944444444445,0.7256944444444444,0.7176470588235294,0.7630252100840336,0.25
corrected_fusion_vibration_current_rpm_load_only_cross_rpm_seed45_predictions.csv,majority_vote,28,cross_rpm,MultisourceFusionNet,vibration_current_rpm_load_only,45,2.0,context_2,corrected_formal_train_only_zscore,,,0.75,0.8104166666666667,0.6944444444444444,0.688235294117647,0.7294117647058824,0.25
corrected_fusion_vibration_current_rpm_load_only_cross_rpm_seed46_predictions.csv,mean_probability,28,cross_rpm,MultisourceFusionNet,vibration_current_rpm_load_only,46,2.0,context_2,corrected_formal_train_only_zscore,,,0.7142857142857143,0.8392857142857143,0.7291666666666666,0.7351190476190476,0.7206632653061223,0.5
corrected_fusion_vibration_current_rpm_load_only_cross_rpm_seed46_predictions.csv,majority_vote,28,cross_rpm,MultisourceFusionNet,vibration_current_rpm_load_only,46,2.0,context_2,corrected_formal_train_only_zscore,,,0.7142857142857143,0.8392857142857143,0.7291666666666666,0.7351190476190476,0.7206632653061223,0.5
corrected_fusion_vibration_current_rpm_load_only_source_file_seed42_predictions.csv,mean_probability,12,source_file,MultisourceFusionNet,vibration_current_rpm_load_only,42,2.0,context_2,corrected_formal_train_only_zscore,,,0.9166666666666666,0.9375,0.9375,0.9285714285714286,0.9166666666666666,0.75
corrected_fusion_vibration_current_rpm_load_only_source_file_seed42_predictions.csv,majority_vote,12,source_file,MultisourceFusionNet,vibration_current_rpm_load_only,42,2.0,context_2,corrected_formal_train_only_zscore,,,0.9166666666666666,0.9375,0.9375,0.9285714285714286,0.9166666666666666,0.75
corrected_fusion_vibration_current_rpm_load_only_source_file_seed43_predictions.csv,mean_probability,12,source_file,MultisourceFusionNet,vibration_current_rpm_load_only,43,2.0,context_2,corrected_formal_train_only_zscore,,,0.75,0.7916666666666666,0.7916666666666666,0.7857142857142857,0.75,0.5
corrected_fusion_vibration_current_rpm_load_only_source_file_seed43_predictions.csv,majority_vote,12,source_file,MultisourceFusionNet,vibration_current_rpm_load_only,43,2.0,context_2,corrected_formal_train_only_zscore,,,0.8333333333333334,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8333333333333334,0.6666666666666666
corrected_fusion_vibration_current_rpm_load_only_source_file_seed44_predictions.csv,mean_probability,12,source_file,MultisourceFusionNet,vibration_current_rpm_load_only,44,2.0,context_2,corrected_formal_train_only_zscore,,,0.8333333333333334,0.9,0.875,0.8541666666666666,0.8263888888888888,0.5
corrected_fusion_vibration_current_rpm_load_only_source_file_seed44_predictions.csv,majority_vote,12,source_file,MultisourceFusionNet,vibration_current_rpm_load_only,44,2.0,context_2,corrected_formal_train_only_zscore,,,0.8333333333333334,0.9,0.875,0.8541666666666666,0.8263888888888888,0.5
corrected_fusion_vibration_current_rpm_load_source_file_seed42_predictions.csv,mean_probability,12,source_file,MultisourceFusionNet,vibration_current_rpm_load,42,28.0,auxiliary_context_28,posthoc_exploratory_same_holdout,,,1.0,1.0,1.0,1.0,1.0,1.0
corrected_fusion_vibration_current_rpm_load_source_file_seed42_predictions.csv,majority_vote,12,source_file,MultisourceFusionNet,vibration_current_rpm_load,42,28.0,auxiliary_context_28,posthoc_exploratory_same_holdout,,,1.0,1.0,1.0,1.0,1.0,1.0
corrected_fusion_vibration_current_rpm_load_source_file_seed43_predictions.csv,mean_probability,12,source_file,MultisourceFusionNet,vibration_current_rpm_load,43,28.0,auxiliary_context_28,posthoc_exploratory_same_holdout,,,1.0,1.0,1.0,1.0,1.0,1.0
corrected_fusion_vibration_current_rpm_load_source_file_seed43_predictions.csv,majority_vote,12,source_file,MultisourceFusionNet,vibration_current_rpm_load,43,28.0,auxiliary_context_28,posthoc_exploratory_same_holdout,,,1.0,1.0,1.0,1.0,1.0,1.0
corrected_fusion_vibration_current_rpm_load_source_file_seed44_predictions.csv,mean_probability,12,source_file,MultisourceFusionNet,vibration_current_rpm_load,44,28.0,auxiliary_context_28,posthoc_exploratory_same_holdout,,,1.0,1.0,1.0,1.0,1.0,1.0
corrected_fusion_vibration_current_rpm_load_source_file_seed44_predictions.csv,majority_vote,12,source_file,MultisourceFusionNet,vibration_current_rpm_load,44,28.0,auxiliary_context_28,posthoc_exploratory_same_holdout,,,1.0,1.0,1.0,1.0,1.0,1.0
corrected_fusion_vibration_current_source_file_seed42_predictions.csv,mean_probability,12,source_file,MultisourceFusionNet,vibration_current,42,0.0,no_scalars,corrected_formal_train_only_zscore,,,0.9166666666666666,0.9375,0.9375,0.9285714285714286,0.9166666666666666,0.75
corrected_fusion_vibration_current_source_file_seed42_predictions.csv,majority_vote,12,source_file,MultisourceFusionNet,vibration_current,42,0.0,no_scalars,corrected_formal_train_only_zscore,,,0.9166666666666666,0.9375,0.9375,0.9285714285714286,0.9166666666666666,0.75
corrected_fusion_vibration_current_source_file_seed43_predictions.csv,mean_probability,12,source_file,MultisourceFusionNet,vibration_current,43,0.0,no_scalars,corrected_formal_train_only_zscore,,,0.9166666666666666,0.9375,0.9375,0.9285714285714286,0.9166666666666666,0.75
corrected_fusion_vibration_current_source_file_seed43_predictions.csv,majority_vote,12,source_file,MultisourceFusionNet,vibration_current,43,0.0,no_scalars,corrected_formal_train_only_zscore,,,0.9166666666666666,0.9375,0.9375,0.9285714285714286,0.9166666666666666,0.75
corrected_fusion_vibration_current_source_file_seed44_predictions.csv,mean_probability,12,source_file,MultisourceFusionNet,vibration_current,44,0.0,no_scalars,corrected_formal_train_only_zscore,,,0.9166666666666666,0.9375,0.9375,0.9285714285714286,0.9166666666666666,0.75
corrected_fusion_vibration_current_source_file_seed44_predictions.csv,majority_vote,12,source_file,MultisourceFusionNet,vibration_current,44,0.0,no_scalars,corrected_formal_train_only_zscore,,,0.9166666666666666,0.9375,0.9375,0.9285714285714286,0.9166666666666666,0.75
formal_dl_cnn_vib_current_cross_condition_length8192_seed42_predictions.csv,mean_probability,42,cross_condition,cnn,vib_current,42,,vib_current,corrected_formal_train_only_zscore,length8192,8192.0,0.9523809523809524,0.9599358974358976,0.9583333333333331,0.9582971014492754,0.9523395445134576,0.9166666666666666
formal_dl_cnn_vib_current_cross_condition_length8192_seed42_predictions.csv,majority_vote,42,cross_condition,cnn,vib_current,42,,vib_current,corrected_formal_train_only_zscore,length8192,8192.0,0.9523809523809524,0.9599358974358976,0.9583333333333331,0.9582971014492754,0.9523395445134576,0.9166666666666666
formal_dl_cnn_vib_current_cross_condition_length8192_seed43_predictions.csv,mean_probability,42,cross_condition,cnn,vib_current,43,,vib_current,corrected_formal_train_only_zscore,length8192,8192.0,0.9523809523809524,0.9615384615384616,0.9583333333333334,0.9572727272727272,0.9511688311688312,0.8333333333333334
formal_dl_cnn_vib_current_cross_condition_length8192_seed43_predictions.csv,majority_vote,42,cross_condition,cnn,vib_current,43,,vib_current,corrected_formal_train_only_zscore,length8192,8192.0,0.9523809523809524,0.9615384615384616,0.9583333333333334,0.9572727272727272,0.9511688311688312,0.8333333333333334
formal_dl_cnn_vib_current_cross_condition_length8192_seed44_predictions.csv,mean_probability,42,cross_condition,cnn,vib_current,44,,vib_current,corrected_formal_train_only_zscore,length8192,8192.0,0.9523809523809524,0.9599358974358976,0.9583333333333331,0.9582971014492754,0.9523395445134576,0.9166666666666666
formal_dl_cnn_vib_current_cross_condition_length8192_seed44_predictions.csv,majority_vote,42,cross_condition,cnn,vib_current,44,,vib_current,corrected_formal_train_only_zscore,length8192,8192.0,0.9523809523809524,0.9599358974358976,0.9583333333333331,0.9582971014492754,0.9523395445134576,0.9166666666666666
formal_dl_cnn_vib_current_cross_load_length8192_seed42_predictions.csv,mean_probability,42,cross_load,cnn,vib_current,42,,vib_current,corrected_formal_train_only_zscore,length8192,8192.0,0.9047619047619048,0.9375,0.9166666666666666,0.9142857142857144,0.9020408163265308,0.6666666666666666
formal_dl_cnn_vib_current_cross_load_length8192_seed42_predictions.csv,majority_vote,42,cross_load,cnn,vib_current,42,,vib_current,corrected_formal_train_only_zscore,length8192,8192.0,0.9047619047619048,0.9375,0.9166666666666666,0.9142857142857144,0.9020408163265308,0.6666666666666666
formal_dl_cnn_vib_current_cross_load_length8192_seed43_predictions.csv,mean_probability,42,cross_load,cnn,vib_current,43,,vib_current,corrected_formal_train_only_zscore,length8192,8192.0,0.9285714285714286,0.95,0.9375,0.9365079365079364,0.927437641723356,0.75
formal_dl_cnn_vib_current_cross_load_length8192_seed43_predictions.csv,majority_vote,42,cross_load,cnn,vib_current,43,,vib_current,corrected_formal_train_only_zscore,length8192,8192.0,0.9047619047619048,0.9375,0.8958333333333334,0.905844155844156,0.9053803339517624,0.75
formal_dl_cnn_vib_current_cross_load_length8192_seed44_predictions.csv,mean_probability,42,cross_load,cnn,vib_current,44,,vib_current,corrected_formal_train_only_zscore,length8192,8192.0,0.9761904761904762,0.9807692307692308,0.9791666666666666,0.9791304347826086,0.9761490683229812,0.9166666666666666
formal_dl_cnn_vib_current_cross_load_length8192_seed44_predictions.csv,majority_vote,42,cross_load,cnn,vib_current,44,,vib_current,corrected_formal_train_only_zscore,length8192,8192.0,1.0,1.0,1.0,1.0,1.0,1.0
formal_dl_cnn_vib_current_cross_rpm_length8192_seed42_predictions.csv,mean_probability,28,cross_rpm,cnn,vib_current,42,,vib_current,corrected_formal_train_only_zscore,length8192,8192.0,0.5357142857142857,0.5138888888888888,0.4861111111111111,0.4367032967032967,0.5010675039246467,0.0
formal_dl_cnn_vib_current_cross_rpm_length8192_seed42_predictions.csv,majority_vote,28,cross_rpm,cnn,vib_current,42,,vib_current,corrected_formal_train_only_zscore,length8192,8192.0,0.5357142857142857,0.5138888888888888,0.4861111111111111,0.4367032967032967,0.5010675039246467,0.0
formal_dl_cnn_vib_current_cross_rpm_length8192_seed43_predictions.csv,mean_probability,28,cross_rpm,cnn,vib_current,43,,vib_current,corrected_formal_train_only_zscore,length8192,8192.0,0.8928571428571429,0.9097222222222222,0.8819444444444444,0.888795518207283,0.8893957583033212,0.75
formal_dl_cnn_vib_current_cross_rpm_length8192_seed43_predictions.csv,majority_vote,28,cross_rpm,cnn,vib_current,43,,vib_current,corrected_formal_train_only_zscore,length8192,8192.0,0.8928571428571429,0.91875,0.8819444444444444,0.8885912698412698,0.891000566893424,0.75
formal_dl_cnn_vib_current_cross_rpm_length8192_seed44_predictions.csv,mean_probability,28,cross_rpm,cnn,vib_current,44,,vib_current,corrected_formal_train_only_zscore,length8192,8192.0,0.8214285714285714,0.8733766233766234,0.8541666666666666,0.8444444444444446,0.823015873015873,0.6666666666666666
formal_dl_cnn_vib_current_cross_rpm_length8192_seed44_predictions.csv,majority_vote,28,cross_rpm,cnn,vib_current,44,,vib_current,corrected_formal_train_only_zscore,length8192,8192.0,0.8214285714285714,0.8733766233766234,0.8541666666666666,0.8444444444444446,0.823015873015873,0.6666666666666666
formal_dl_cnn_vib_current_cross_rpm_sensitivity12800_seed42_predictions.csv,mean_probability,28,cross_rpm,cnn,vib_current,42,,vib_current,corrected_input_length_sensitivity,sensitivity12800,12800.0,0.75,0.8257575757575757,0.7291666666666666,0.7375816993464052,0.7485060690943044,0.5
formal_dl_cnn_vib_current_cross_rpm_sensitivity12800_seed42_predictions.csv,majority_vote,28,cross_rpm,cnn,vib_current,42,,vib_current,corrected_input_length_sensitivity,sensitivity12800,12800.0,0.75,0.8257575757575757,0.7291666666666666,0.7375816993464052,0.7485060690943044,0.5
formal_dl_cnn_vib_current_cross_rpm_sensitivity12800_seed43_predictions.csv,mean_probability,28,cross_rpm,cnn,vib_current,43,,vib_current,corrected_input_length_sensitivity,sensitivity12800,12800.0,0.8928571428571429,0.9166666666666666,0.8819444444444444,0.8870798319327732,0.8913565426170468,0.75
